window_start,window_end,occupied_spaces,total_spaces,occupancy_rate,hour,minute,day_of_week,day_name,is_weekend,month,date,occupancy_class
2018-11-26 23:30:00,2018-11-26 23:45:00,37,54,0.6852,23,30,0,Monday,0,11,2018-11-26,Busy
2018-11-26 23:45:00,2018-11-27 0:00:00,36,54,0.6667,23,45,0,Monday,0,11,2018-11-26,Busy
2018-11-27 0:00:00,2018-11-27 0:15:00,35,54,0.6481,0,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 0:15:00,2018-11-27 0:30:00,33,54,0.6111,0,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 0:30:00,2018-11-27 0:45:00,33,54,0.6111,0,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 0:45:00,2018-11-27 1:00:00,33,54,0.6111,0,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 1:00:00,2018-11-27 1:15:00,31,54,0.5741,1,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 1:15:00,2018-11-27 1:30:00,28,54,0.5185,1,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 1:30:00,2018-11-27 1:45:00,27,54,0.5,1,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 1:45:00,2018-11-27 2:00:00,25,54,0.463,1,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 2:00:00,2018-11-27 2:15:00,20,54,0.3704,2,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 2:15:00,2018-11-27 2:30:00,17,54,0.3148,2,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 2:30:00,2018-11-27 2:45:00,16,54,0.2963,2,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 2:45:00,2018-11-27 3:00:00,16,54,0.2963,2,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 3:00:00,2018-11-27 3:15:00,15,54,0.2778,3,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 3:15:00,2018-11-27 3:30:00,12,54,0.2222,3,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 3:30:00,2018-11-27 3:45:00,10,54,0.1852,3,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 3:45:00,2018-11-27 4:00:00,10,54,0.1852,3,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 4:00:00,2018-11-27 4:15:00,9,54,0.1667,4,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 4:15:00,2018-11-27 4:30:00,7,54,0.1296,4,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 4:30:00,2018-11-27 4:45:00,5,54,0.0926,4,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 4:45:00,2018-11-27 5:00:00,3,54,0.0556,4,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 5:00:00,2018-11-27 5:15:00,3,54,0.0556,5,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 5:15:00,2018-11-27 5:30:00,4,54,0.0741,5,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 5:30:00,2018-11-27 5:45:00,3,54,0.0556,5,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 5:45:00,2018-11-27 6:00:00,3,54,0.0556,5,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 6:00:00,2018-11-27 6:15:00,3,54,0.0556,6,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 6:15:00,2018-11-27 6:30:00,3,54,0.0556,6,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 6:30:00,2018-11-27 6:45:00,2,54,0.037,6,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 6:45:00,2018-11-27 7:00:00,2,54,0.037,6,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 7:00:00,2018-11-27 7:15:00,1,54,0.0185,7,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 7:15:00,2018-11-27 7:30:00,1,54,0.0185,7,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 7:30:00,2018-11-27 7:45:00,1,54,0.0185,7,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 7:45:00,2018-11-27 8:00:00,1,54,0.0185,7,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 8:00:00,2018-11-27 8:15:00,1,54,0.0185,8,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 8:15:00,2018-11-27 8:30:00,1,54,0.0185,8,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 8:30:00,2018-11-27 8:45:00,1,54,0.0185,8,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 8:45:00,2018-11-27 9:00:00,1,54,0.0185,8,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 9:00:00,2018-11-27 9:15:00,1,54,0.0185,9,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 9:15:00,2018-11-27 9:30:00,1,54,0.0185,9,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 9:30:00,2018-11-27 9:45:00,1,54,0.0185,9,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 9:45:00,2018-11-27 10:00:00,1,54,0.0185,9,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 10:00:00,2018-11-27 10:15:00,1,54,0.0185,10,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 10:15:00,2018-11-27 10:30:00,1,54,0.0185,10,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 10:30:00,2018-11-27 10:45:00,1,54,0.0185,10,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 10:45:00,2018-11-27 11:00:00,1,54,0.0185,10,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 11:00:00,2018-11-27 11:15:00,1,54,0.0185,11,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 11:15:00,2018-11-27 11:30:00,1,54,0.0185,11,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 11:30:00,2018-11-27 11:45:00,1,54,0.0185,11,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 11:45:00,2018-11-27 12:00:00,1,54,0.0185,11,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 12:00:00,2018-11-27 12:15:00,1,54,0.0185,12,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 12:15:00,2018-11-27 12:30:00,1,54,0.0185,12,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 12:30:00,2018-11-27 12:45:00,1,54,0.0185,12,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 12:45:00,2018-11-27 13:00:00,1,54,0.0185,12,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 13:00:00,2018-11-27 13:15:00,1,54,0.0185,13,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 13:15:00,2018-11-27 13:30:00,1,54,0.0185,13,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 13:30:00,2018-11-27 13:45:00,1,54,0.0185,13,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 13:45:00,2018-11-27 14:00:00,1,54,0.0185,13,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 14:00:00,2018-11-27 14:15:00,3,54,0.0556,14,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 14:15:00,2018-11-27 14:30:00,4,54,0.0741,14,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 14:30:00,2018-11-27 14:45:00,5,54,0.0926,14,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 14:45:00,2018-11-27 15:00:00,6,54,0.1111,14,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 15:00:00,2018-11-27 15:15:00,6,54,0.1111,15,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 15:15:00,2018-11-27 15:30:00,7,54,0.1296,15,15,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 15:30:00,2018-11-27 15:45:00,7,54,0.1296,15,30,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 15:45:00,2018-11-27 16:00:00,6,54,0.1111,15,45,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 16:00:00,2018-11-27 16:15:00,9,54,0.1667,16,0,1,Tuesday,0,11,2018-11-27,Not Busy
2018-11-27 16:15:00,2018-11-27 16:30:00,15,54,0.2778,16,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 16:30:00,2018-11-27 16:45:00,19,54,0.3519,16,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 16:45:00,2018-11-27 17:00:00,26,54,0.4815,16,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 17:00:00,2018-11-27 17:15:00,27,54,0.5,17,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 17:15:00,2018-11-27 17:30:00,29,54,0.537,17,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 17:30:00,2018-11-27 17:45:00,33,54,0.6111,17,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 17:45:00,2018-11-27 18:00:00,34,54,0.6296,17,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 18:00:00,2018-11-27 18:15:00,37,54,0.6852,18,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 18:15:00,2018-11-27 18:30:00,37,54,0.6852,18,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 18:30:00,2018-11-27 18:45:00,39,54,0.7222,18,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 18:45:00,2018-11-27 19:00:00,39,54,0.7222,18,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 19:00:00,2018-11-27 19:15:00,39,54,0.7222,19,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 19:15:00,2018-11-27 19:30:00,39,54,0.7222,19,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 19:30:00,2018-11-27 19:45:00,40,54,0.7407,19,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 19:45:00,2018-11-27 20:00:00,40,54,0.7407,19,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 20:00:00,2018-11-27 20:15:00,40,54,0.7407,20,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 20:15:00,2018-11-27 20:30:00,40,54,0.7407,20,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 20:30:00,2018-11-27 20:45:00,41,54,0.7593,20,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 20:45:00,2018-11-27 21:00:00,41,54,0.7593,20,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 21:00:00,2018-11-27 21:15:00,41,54,0.7593,21,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 21:15:00,2018-11-27 21:30:00,41,54,0.7593,21,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 21:30:00,2018-11-27 21:45:00,41,54,0.7593,21,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 21:45:00,2018-11-27 22:00:00,40,54,0.7407,21,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 22:00:00,2018-11-27 22:15:00,40,54,0.7407,22,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 22:15:00,2018-11-27 22:30:00,41,54,0.7593,22,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 22:30:00,2018-11-27 22:45:00,41,54,0.7593,22,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 22:45:00,2018-11-27 23:00:00,40,54,0.7407,22,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 23:00:00,2018-11-27 23:15:00,40,54,0.7407,23,0,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 23:15:00,2018-11-27 23:30:00,41,54,0.7593,23,15,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 23:30:00,2018-11-27 23:45:00,41,54,0.7593,23,30,1,Tuesday,0,11,2018-11-27,Busy
2018-11-27 23:45:00,2018-11-28 0:00:00,41,54,0.7593,23,45,1,Tuesday,0,11,2018-11-27,Busy
2018-11-28 0:00:00,2018-11-28 0:15:00,41,54,0.7593,0,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 0:15:00,2018-11-28 0:30:00,39,54,0.7222,0,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 0:30:00,2018-11-28 0:45:00,38,54,0.7037,0,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 0:45:00,2018-11-28 1:00:00,37,54,0.6852,0,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 1:00:00,2018-11-28 1:15:00,34,54,0.6296,1,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 1:15:00,2018-11-28 1:30:00,29,54,0.537,1,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 1:30:00,2018-11-28 1:45:00,29,54,0.537,1,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 1:45:00,2018-11-28 2:00:00,27,54,0.5,1,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 2:00:00,2018-11-28 2:15:00,24,54,0.4444,2,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 2:15:00,2018-11-28 2:30:00,19,54,0.3519,2,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 2:30:00,2018-11-28 2:45:00,16,54,0.2963,2,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 2:45:00,2018-11-28 3:00:00,16,54,0.2963,2,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 3:00:00,2018-11-28 3:15:00,11,54,0.2037,3,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 3:15:00,2018-11-28 3:30:00,10,54,0.1852,3,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 3:30:00,2018-11-28 3:45:00,10,54,0.1852,3,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 3:45:00,2018-11-28 4:00:00,9,54,0.1667,3,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 4:00:00,2018-11-28 4:15:00,8,54,0.1481,4,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 4:15:00,2018-11-28 4:30:00,7,54,0.1296,4,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 4:30:00,2018-11-28 4:45:00,7,54,0.1296,4,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 4:45:00,2018-11-28 5:00:00,6,54,0.1111,4,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 5:00:00,2018-11-28 5:15:00,6,54,0.1111,5,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 5:15:00,2018-11-28 5:30:00,5,54,0.0926,5,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 5:30:00,2018-11-28 5:45:00,5,54,0.0926,5,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 5:45:00,2018-11-28 6:00:00,6,54,0.1111,5,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 6:00:00,2018-11-28 6:15:00,5,54,0.0926,6,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 6:15:00,2018-11-28 6:30:00,5,54,0.0926,6,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 6:30:00,2018-11-28 6:45:00,5,54,0.0926,6,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 6:45:00,2018-11-28 7:00:00,4,54,0.0741,6,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 7:00:00,2018-11-28 7:15:00,3,54,0.0556,7,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 7:15:00,2018-11-28 7:30:00,2,54,0.037,7,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 7:30:00,2018-11-28 7:45:00,2,54,0.037,7,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 7:45:00,2018-11-28 8:00:00,2,54,0.037,7,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 8:00:00,2018-11-28 8:15:00,2,54,0.037,8,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 8:15:00,2018-11-28 8:30:00,2,54,0.037,8,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 8:30:00,2018-11-28 8:45:00,2,54,0.037,8,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 8:45:00,2018-11-28 9:00:00,2,54,0.037,8,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 9:00:00,2018-11-28 9:15:00,2,54,0.037,9,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 9:15:00,2018-11-28 9:30:00,2,54,0.037,9,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 9:30:00,2018-11-28 9:45:00,2,54,0.037,9,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 9:45:00,2018-11-28 10:00:00,2,54,0.037,9,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 10:00:00,2018-11-28 10:15:00,2,54,0.037,10,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 10:15:00,2018-11-28 10:30:00,1,54,0.0185,10,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 10:30:00,2018-11-28 10:45:00,1,54,0.0185,10,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 10:45:00,2018-11-28 11:00:00,1,54,0.0185,10,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 11:00:00,2018-11-28 11:15:00,1,54,0.0185,11,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 11:15:00,2018-11-28 11:30:00,1,54,0.0185,11,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 11:30:00,2018-11-28 11:45:00,1,54,0.0185,11,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 11:45:00,2018-11-28 12:00:00,1,54,0.0185,11,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 12:00:00,2018-11-28 12:15:00,1,54,0.0185,12,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 12:15:00,2018-11-28 12:30:00,1,54,0.0185,12,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 12:30:00,2018-11-28 12:45:00,1,54,0.0185,12,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 12:45:00,2018-11-28 13:00:00,1,54,0.0185,12,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 13:00:00,2018-11-28 13:15:00,1,54,0.0185,13,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 13:15:00,2018-11-28 13:30:00,1,54,0.0185,13,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 13:30:00,2018-11-28 13:45:00,1,54,0.0185,13,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 13:45:00,2018-11-28 14:00:00,1,54,0.0185,13,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 14:00:00,2018-11-28 14:15:00,1,54,0.0185,14,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 14:15:00,2018-11-28 14:30:00,1,54,0.0185,14,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 14:30:00,2018-11-28 14:45:00,2,54,0.037,14,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 14:45:00,2018-11-28 15:00:00,4,54,0.0741,14,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 15:00:00,2018-11-28 15:15:00,7,54,0.1296,15,0,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 15:15:00,2018-11-28 15:30:00,7,54,0.1296,15,15,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 15:30:00,2018-11-28 15:45:00,8,54,0.1481,15,30,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 15:45:00,2018-11-28 16:00:00,9,54,0.1667,15,45,2,Wednesday,0,11,2018-11-28,Not Busy
2018-11-28 16:00:00,2018-11-28 16:15:00,11,54,0.2037,16,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 16:15:00,2018-11-28 16:30:00,14,54,0.2593,16,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 16:30:00,2018-11-28 16:45:00,18,54,0.3333,16,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 16:45:00,2018-11-28 17:00:00,22,54,0.4074,16,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 17:00:00,2018-11-28 17:15:00,26,54,0.4815,17,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 17:15:00,2018-11-28 17:30:00,30,54,0.5556,17,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 17:30:00,2018-11-28 17:45:00,31,54,0.5741,17,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 17:45:00,2018-11-28 18:00:00,34,54,0.6296,17,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 18:00:00,2018-11-28 18:15:00,36,54,0.6667,18,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 18:15:00,2018-11-28 18:30:00,37,54,0.6852,18,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 18:30:00,2018-11-28 18:45:00,38,54,0.7037,18,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 18:45:00,2018-11-28 19:00:00,39,54,0.7222,18,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 19:00:00,2018-11-28 19:15:00,39,54,0.7222,19,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 19:15:00,2018-11-28 19:30:00,39,54,0.7222,19,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 19:30:00,2018-11-28 19:45:00,40,54,0.7407,19,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 19:45:00,2018-11-28 20:00:00,40,54,0.7407,19,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 20:00:00,2018-11-28 20:15:00,40,54,0.7407,20,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 20:15:00,2018-11-28 20:30:00,40,54,0.7407,20,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 20:30:00,2018-11-28 20:45:00,42,54,0.7778,20,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 20:45:00,2018-11-28 21:00:00,42,54,0.7778,20,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 21:00:00,2018-11-28 21:15:00,42,54,0.7778,21,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 21:15:00,2018-11-28 21:30:00,42,54,0.7778,21,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 21:30:00,2018-11-28 21:45:00,42,54,0.7778,21,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 21:45:00,2018-11-28 22:00:00,41,54,0.7593,21,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 22:00:00,2018-11-28 22:15:00,41,54,0.7593,22,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 22:15:00,2018-11-28 22:30:00,41,54,0.7593,22,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 22:30:00,2018-11-28 22:45:00,40,54,0.7407,22,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 22:45:00,2018-11-28 23:00:00,40,54,0.7407,22,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 23:00:00,2018-11-28 23:15:00,39,54,0.7222,23,0,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 23:15:00,2018-11-28 23:30:00,37,54,0.6852,23,15,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 23:30:00,2018-11-28 23:45:00,38,54,0.7037,23,30,2,Wednesday,0,11,2018-11-28,Busy
2018-11-28 23:45:00,2018-11-29 0:00:00,39,54,0.7222,23,45,2,Wednesday,0,11,2018-11-28,Busy
2018-11-29 0:00:00,2018-11-29 0:15:00,37,54,0.6852,0,0,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 0:15:00,2018-11-29 0:30:00,35,54,0.6481,0,15,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 0:30:00,2018-11-29 0:45:00,34,54,0.6296,0,30,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 0:45:00,2018-11-29 1:00:00,34,54,0.6296,0,45,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 1:00:00,2018-11-29 1:15:00,34,54,0.6296,1,0,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 1:15:00,2018-11-29 1:30:00,27,54,0.5,1,15,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 1:30:00,2018-11-29 1:45:00,25,54,0.463,1,30,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 1:45:00,2018-11-29 2:00:00,23,54,0.4259,1,45,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 2:00:00,2018-11-29 2:15:00,19,54,0.3519,2,0,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 2:15:00,2018-11-29 2:30:00,15,54,0.2778,2,15,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 2:30:00,2018-11-29 2:45:00,11,54,0.2037,2,30,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 2:45:00,2018-11-29 3:00:00,12,54,0.2222,2,45,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 3:00:00,2018-11-29 3:15:00,11,54,0.2037,3,0,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 3:15:00,2018-11-29 3:30:00,11,54,0.2037,3,15,3,Thursday,0,11,2018-11-29,Busy
2018-11-29 3:30:00,2018-11-29 3:45:00,10,54,0.1852,3,30,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 3:45:00,2018-11-29 4:00:00,10,54,0.1852,3,45,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 4:00:00,2018-11-29 4:15:00,9,54,0.1667,4,0,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 4:15:00,2018-11-29 4:30:00,9,54,0.1667,4,15,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 4:30:00,2018-11-29 4:45:00,9,54,0.1667,4,30,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 4:45:00,2018-11-29 5:00:00,7,54,0.1296,4,45,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 5:00:00,2018-11-29 5:15:00,7,54,0.1296,5,0,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 5:15:00,2018-11-29 5:30:00,7,54,0.1296,5,15,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 5:30:00,2018-11-29 5:45:00,7,54,0.1296,5,30,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 5:45:00,2018-11-29 6:00:00,6,54,0.1111,5,45,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 6:00:00,2018-11-29 6:15:00,6,54,0.1111,6,0,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 6:15:00,2018-11-29 6:30:00,6,54,0.1111,6,15,3,Thursday,0,11,2018-11-29,Not Busy
2018-11-29 6:30:00,2018-11-29 6:45:00,5,54,0.0926,6,30,3,Thursday,0,11,2018-11-29,Not Busy
